,Pelle,Slmb,Cactus,Dif,Dorsal,Toll,MyD88,Nec,Tube,Spz,Targets,model_id,timepoint
155,0.7332280000000001,0.001129,0.34467700000000007,0.6092000000000001,0.6097569999999998,0.955754,0.898009,0.002578,0.8158690000000002,0.985357,0.6492070000000001,bn_3,5.0
156,0.81089,0.000507,0.2687059999999999,0.6730510000000001,0.6695560000000003,0.977547,0.9397430000000001,0.0010170000000000001,0.8822610000000002,0.9938550000000002,0.6831010000000004,bn_3,6.0
157,0.8764070000000002,0.0,0.18990699999999996,0.7448670000000002,0.7428190000000001,0.9903790000000002,0.9641350000000002,0.000529,0.9281990000000001,0.9970390000000003,0.7354940000000002,bn_3,7.0
158,0.920763,0.0,0.12983399999999995,0.8100660000000001,0.8091440000000001,0.9954350000000002,0.9817890000000001,8.2e-05,0.957635,0.9994700000000002,0.7922890000000001,bn_3,8.0
159,0.95125,0.0,0.087273,0.8659530000000001,0.8656269999999999,0.9989540000000001,0.9909180000000001,0.0,0.9762560000000001,1.0,0.8471520000000001,bn_3,9.0
160,0.9714630000000001,0.0,0.056642,0.908261,0.908463,0.999998,0.997351,0.0,0.988648,0.999998,0.89048,bn_3,10.0
161,0.984364,0.0,0.034949999999999995,0.9388690000000001,0.937441,1.0000010000000001,0.999388,0.0,0.9962900000000001,1.0000010000000001,0.9235669999999999,bn_3,11.0
162,0.9940379999999996,0.0,0.019631999999999997,0.9613819999999998,0.9635419999999998,0.9999999999999996,0.9999789999999995,0.0,0.9988379999999996,0.9999999999999996,0.9523499999999998,bn_3,12.0
163,0.998182,0.0,0.009491,0.977008,0.976019,1.0,1.0,0.0,1.0,1.0,0.972025,bn_3,13.0
164,0.9997860000000001,0.0,0.004514000000000001,0.9873270000000001,0.9873630000000001,0.999998,0.999998,0.0,0.999998,0.999998,0.984647,bn_3,14.0
165,1.0,0.0,0.002858,0.993014,0.9935229999999999,1.0,1.0,0.0,1.0,1.0,0.9912179999999999,bn_3,15.0
166,1.000001,0.0,0.001255,0.9966039999999999,0.9963759999999999,1.000001,1.000001,0.0,1.000001,1.000001,0.99368,bn_3,16.0
167,1.000001,0.0,1.4e-05,0.9983409999999999,0.999219,1.000001,1.000001,0.0,1.000001,1.000001,0.995431,bn_3,17.0
168,0.999999,0.0,0.0,0.9997349999999999,0.9994999999999999,0.999999,0.999999,0.0,0.999999,0.999999,0.998043,bn_3,18.0
169,1.0,0.0,0.0,1.0,0.999737,1.0,1.0,0.0,1.0,1.0,0.999,bn_3,19.0
170,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.999581,bn_3,20.0
171,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_3,21.0
172,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_3,22.0
173,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_3,23.0
174,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_3,24.0
175,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_3,25.0
176,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_3,26.0
177,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_3,27.0
178,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_3,28.0
179,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_3,29.0
180,0.5079710000000001,0.6878639999999999,0.5489050000000002,0.49669299999999955,0.4761079999999998,0.4996589999999997,0.5192990000000001,0.3272179999999998,0.520446,0.5513689999999999,0.5841290000000001,bn_5,0.0
181,0.5147869999999994,0.889008,0.5727169999999993,0.4581059999999996,0.44160599999999967,0.5762379999999995,0.5311679999999999,0.12892499999999998,0.5182789999999998,0.7045629999999996,0.6175529999999999,bn_5,1.0
182,0.5290840000000002,0.9582709999999999,0.5405169999999999,0.44564100000000006,0.447302,0.7055269999999999,0.6056820000000004,0.045887,0.5527930000000006,0.8394269999999995,0.585014,bn_5,2.0
183,0.5617369999999999,0.9847700000000001,0.4892590000000001,0.46931400000000023,0.469766,0.8239280000000003,0.715067,0.020124,0.6230409999999998,0.9187700000000004,0.547244,bn_5,3.0
184,0.6291349999999999,0.9949929999999999,0.42573200000000017,0.5214210000000002,0.512674,0.9038669999999998,0.8239960000000001,0.006601999999999999,0.7228669999999998,0.9642509999999999,0.561078,bn_5,4.0
185,0.7219359999999999,0.9991210000000003,0.352436,0.5789550000000001,0.574853,0.9539340000000003,0.8950730000000001,0.001464,0.81944,0.9862830000000002,0.6010080000000001,bn_5,5.0
186,0.806573,0.999799,0.27355999999999997,0.6456230000000001,0.641636,0.9796219999999999,0.939994,0.000631,0.8851699999999999,0.994277,0.646647,bn_5,6.0
187,0.8735610000000001,1.000002,0.19584999999999997,0.7180130000000001,0.7155680000000002,0.989617,0.9675840000000001,1.3e-05,0.930292,0.9974670000000002,0.7159010000000001,bn_5,7.0
188,0.9242909999999999,1.0000019999999998,0.13503100000000004,0.794576,0.796167,0.9949019999999997,0.9836579999999998,0.0,0.9634469999999999,0.9981569999999997,0.7812409999999997,bn_5,8.0
189,0.9559820000000001,0.9999990000000001,0.09046,0.8536379999999999,0.8595090000000001,0.9971209999999999,0.9906039999999999,0.0,0.9783489999999999,0.998894,0.8324980000000001,bn_5,9.0
190,0.9749909999999999,1.000001,0.05007,0.9097309999999998,0.9044369999999999,0.9977099999999999,0.9948169999999998,0.0,0.98809,0.9994099999999999,0.8856069999999999,bn_5,10.0
191,0.987091,0.9999990000000001,0.030023,0.945455,0.939718,0.998618,0.996658,0.0,0.994114,0.9999990000000001,0.929092,bn_5,11.0
192,0.993282,0.9999979999999999,0.016271,0.964714,0.96479,0.9994730000000001,0.997945,0.0,0.995898,0.9999979999999999,0.953185,bn_5,12.0
193,0.995155,0.9999979999999999,0.008795,0.978304,0.978443,0.999593,0.9989979999999999,0.0,0.9980209999999999,0.9999979999999999,0.971894,bn_5,13.0
194,0.997602,0.999999,0.005206,0.987154,0.988002,0.999999,0.999172,0.0,0.998963,0.999999,0.982379,bn_5,14.0
195,0.998499,0.9999990000000001,0.0022429999999999998,0.9945350000000001,0.99268,0.9999990000000001,0.999758,0.0,0.9989990000000001,0.9999990000000001,0.989318,bn_5,15.0
196,0.998973,0.999999,0.001471,0.997537,0.996402,0.999999,0.999999,0.0,0.999444,0.999999,0.994713,bn_5,16.0
197,0.9996229999999999,1.0,0.000513,0.998776,0.99832,1.0,1.0,0.0,0.999972,1.0,0.9974419999999999,bn_5,17.0
198,1.0,1.0,0.0,0.999,0.999411,1.0,1.0,0.0,1.0,1.0,0.998982,bn_5,18.0
199,0.999999,0.999999,0.0,0.999157,0.9994989999999999,0.999999,0.999999,0.0,0.999999,0.999999,0.999419,bn_5,19.0
200,1.0,1.0,0.0,0.999834,0.999549,1.0,1.0,0.0,1.0,1.0,0.9995,bn_5,20.0
201,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.999559,bn_5,21.0
202,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_5,22.0
203,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_5,23.0
204,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_5,24.0
205,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_5,25.0
206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_5,26.0
207,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_5,27.0
208,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_5,28.0
209,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_5,29.0
210,0.511475,0.3169770000000002,0.4283240000000003,0.5205900000000001,0.5259580000000006,0.5003089999999997,0.517815,0.6869590000000007,0.5064779999999999,0.4539739999999997,0.4105010000000002,bn_8,0.0
211,0.5088720000000004,0.12225100000000007,0.4089310000000002,0.5599710000000003,0.5700970000000005,0.411209,0.4806550000000002,0.8909369999999996,0.5011960000000003,0.2797230000000003,0.38412400000000035,bn_8,1.0
212,0.48818999999999996,0.04602899999999999,0.44440799999999964,0.5695000000000005,0.5716680000000006,0.26983099999999993,0.38389499999999976,0.9594350000000004,0.45788199999999984,0.13846299999999997,0.41842799999999974,bn_8,2.0
213,0.437042,0.016930999999999998,0.4959249999999997,0.5398799999999996,0.5460889999999999,0.15103900000000003,0.26698,0.9846049999999998,0.3674279999999999,0.06788499999999997,0.44642099999999973,bn_8,3.0
214,0.358545,0.007163,0.5652659999999998,0.490249,0.4987139999999999,0.08132199999999998,0.16470900000000005,0.9939879999999995,0.2609970000000001,0.030337999999999997,0.43954000000000004,bn_8,4.0
215,0.26617700000000005,0.0031669999999999997,0.644432,0.43174000000000007,0.43412100000000003,0.045935,0.09731000000000001,0.998979,0.17575599999999997,0.013744999999999999,0.417253,bn_8,5.0
216,0.19116199999999997,0.001093,0.7316720000000001,0.35110199999999997,0.35394699999999996,0.021395,0.055368,0.9990410000000002,0.11345000000000001,0.005138,0.360993,bn_8,6.0
217,0.11992499999999999,0.0,0.812165,0.266959,0.271986,0.009106,0.027013,0.999606,0.065176,0.002556,0.28421599999999997,bn_8,7.0
218,0.072562,0.0,0.878333,0.18713000000000002,0.19757200000000003,0.002762,0.014205999999999998,0.9999990000000002,0.03861,0.001229,0.21405900000000003,bn_8,8.0
219,0.043736,0.0,0.9229640000000001,0.12629200000000002,0.133909,0.001799,0.008006000000000001,1.000002,0.021673,0.000462,0.15248699999999998,bn_8,9.0
220,0.026303,0.0,0.951287,0.08659599999999999,0.08725999999999999,0.001206,0.004458999999999999,0.999998,0.010431000000000001,0.0,0.10122499999999998,bn_8,10.0
221,0.015470000000000001,0.0,0.969214,0.05634,0.060237,0.0005,0.002326,1.0000019999999998,0.005578000000000001,0.0,0.063898,bn_8,11.0
222,0.009739,0.0,0.981676,0.036154,0.035979,6.1e-05,0.000558,1.0,0.002461,0.0,0.041205,bn_8,12.0
223,0.003292,0.0,0.98947,0.023143000000000004,0.019864000000000003,0.0,0.0,0.999997,0.00085,0.0,0.027153,bn_8,13.0
224,0.0015,0.0,0.9939410000000001,0.014865999999999999,0.011068000000000001,0.0,0.0,1.0,0.0005,0.0,0.017105000000000002,bn_8,14.0
225,0.0015,0.0,0.996767,0.00847,0.005805,0.0,0.0,1.000001,0.0005,0.0,0.009605,bn_8,15.0
226,0.0007999999999999999,0.0,0.99759,0.005594,0.0038569999999999998,0.0,0.0,1.0,0.000336,0.0,0.0060539999999999995,bn_8,16.0
227,0.0005,0.0,0.998333,0.0030110000000000002,0.002642,0.0,0.0,0.999999,0.0,0.0,0.0042179999999999995,bn_8,17.0
228,0.0005,0.0,0.998791,0.001471,0.002107,0.0,0.0,1.0,0.0,0.0,0.001677,bn_8,18.0
229,2.5e-05,0.0,0.9994999999999999,0.001,0.0018930000000000002,0.0,0.0,1.0,0.0,0.0,0.0015000000000000002,bn_8,19.0
230,0.0,0.0,0.9995,0.000532,0.001042,0.0,0.0,1.0,0.0,0.0,0.0015,bn_8,20.0
231,0.0,0.0,0.9995,0.0005,0.0005,0.0,0.0,1.0,0.0,0.0,0.000628,bn_8,21.0
232,0.0,0.0,0.9995,0.0005,0.0005,0.0,0.0,1.0,0.0,0.0,0.0005,bn_8,22.0
233,0.0,0.0,0.999758,0.0005,0.000295,0.0,0.0,1.0,0.0,0.0,0.0005,bn_8,23.0
234,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,1.0,0.0,0.0,0.00013000000000000002,bn_8,24.0
235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_8,25.0
236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_8,26.0
237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_8,27.0
238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_8,28.0
239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_8,29.0
240,0.503781,0.6844519999999996,0.40228000000000014,0.5182520000000005,0.5234520000000003,0.4938590000000003,0.49071400000000037,0.3260920000000007,0.5084640000000002,0.5531400000000002,0.5937330000000001,bn_1,0.0
241,0.4945369999999994,0.8857550000000001,0.19546000000000016,0.652234,0.6571069999999999,0.5871299999999998,0.5126629999999994,0.12405799999999999,0.49835599999999936,0.7131469999999999,0.7037500000000004,bn_1,1.0
242,0.509542,0.9595600000000003,0.09247699999999995,0.7842080000000002,0.7859410000000003,0.7167680000000004,0.6158910000000002,0.043500000000000004,0.534714,0.8434880000000001,0.7966910000000003,bn_1,2.0
243,0.5544820000000003,0.9847330000000001,0.038491000000000004,0.8799249999999998,0.882754,0.8277379999999999,0.727444,0.015003,0.6218589999999999,0.9272050000000002,0.8769109999999999,bn_1,3.0
244,0.6355460000000002,0.9937420000000003,0.017941000000000006,0.9385319999999999,0.9402570000000002,0.9030480000000003,0.8206619999999999,0.005255,0.7246070000000001,0.9664380000000002,0.9334780000000003,bn_1,4.0
245,0.7254339999999999,0.9978639999999999,0.010058999999999998,0.9712109999999999,0.9646979999999999,0.945227,0.894562,0.001481,0.817356,0.9830420000000001,0.961529,bn_1,5.0
246,0.806471,0.9997520000000001,0.004671,0.9831010000000001,0.982746,0.9729140000000002,0.9413560000000002,0.000429,0.8843370000000002,0.9924520000000001,0.9811610000000001,bn_1,6.0
247,0.873825,0.999998,0.002091,0.9913489999999999,0.9917710000000001,0.98656,0.966166,0.0,0.925512,0.997453,0.989538,bn_1,7.0
248,0.9199320000000001,1.0,0.000321,0.9956619999999999,0.9956900000000002,0.9943640000000001,0.9801760000000002,0.0,0.9561720000000001,0.9996480000000001,0.994352,bn_1,8.0
249,0.952325,1.000001,0.0,0.998434,0.997711,0.998179,0.990897,0.0,0.975245,1.000001,0.997467,bn_1,9.0
250,0.9725280000000001,1.0,0.0,0.999546,0.999461,0.9991800000000001,0.9955160000000001,0.0,0.9870070000000001,1.0,0.999583,bn_1,10.0
251,0.982767,0.999999,0.0,0.999999,0.999999,0.9994989999999999,0.997663,0.0,0.9938079999999999,0.999999,0.999999,bn_1,11.0
252,0.989849,0.999999,0.0,0.999999,0.999999,0.999907,0.998865,0.0,0.99617,0.999999,0.999999,bn_1,12.0
253,0.994296,1.0,0.0,1.0,1.0,1.0,0.9994999999999999,0.0,0.997791,1.0,1.0,bn_1,13.0
254,0.997373,1.0,0.0,1.0,1.0,1.0,0.9994999999999999,0.0,0.998699,1.0,1.0,bn_1,14.0
255,0.999065,1.0,0.0,1.0,1.0,1.0,0.9994999999999999,0.0,0.9994999999999999,1.0,1.0,bn_1,15.0
256,0.9995,1.0,0.0,1.0,1.0,1.0,0.9998640000000001,0.0,0.9995,1.0,1.0,bn_1,16.0
257,0.9995,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.999828,1.0,1.0,bn_1,17.0
258,0.999827,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_1,18.0
259,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_1,19.0
260,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_1,20.0
261,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_1,21.0
262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_1,22.0
263,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_1,23.0
264,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_1,24.0
265,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_1,25.0
266,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_1,26.0
267,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_1,27.0
268,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_1,28.0
269,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bn_1,29.0
270,0.5179119999999998,0.6966420000000005,0.5615459999999995,0.47188999999999925,0.4879329999999998,0.48963799999999974,0.49730299999999983,0.6785840000000004,0.518894999999999,0.4522029999999998,0.41638899999999995,bn_12,0.0
271,0.5110970000000001,0.8867239999999995,0.5815110000000003,0.43748600000000015,0.4507709999999997,0.40151499999999996,0.4697090000000001,0.882061,0.5081000000000001,0.292225,0.345407,bn_12,1.0
272,0.495966,0.958147,0.5463089999999994,0.4371499999999999,0.4466429999999997,0.2725449999999999,0.383444,0.9583959999999997,0.4528970000000001,0.14947399999999997,0.32690999999999987,bn_12,2.0
273,0.4408790000000001,0.9848459999999997,0.5474259999999999,0.4561929999999999,0.45148599999999983,0.15880300000000003,0.274824,0.9866449999999998,0.36654299999999995,0.067431,0.3458679999999999,bn_12,3.0
274,0.35323799999999983,0.9938729999999999,0.590826,0.43895699999999993,0.44863099999999984,0.08539200000000005,0.16855499999999993,0.996103,0.26713699999999996,0.02833,0.36424099999999976,bn_12,4.0
275,0.263967,0.9988979999999998,0.659153,0.39220000000000005,0.404554,0.04226100000000001,0.09830100000000004,0.9992869999999997,0.180417,0.011628999999999999,0.35245899999999997,bn_12,5.0
276,0.17656399999999997,0.999726,0.7409990000000002,0.33117099999999994,0.336258,0.021207000000000007,0.04936299999999999,0.9994980000000001,0.106308,0.004476,0.320033,bn_12,6.0
277,0.11408199999999998,1.000003,0.813881,0.26187000000000005,0.26587900000000003,0.010306000000000001,0.024007999999999998,0.999503,0.059008000000000005,0.002729,0.270525,bn_12,7.0
278,0.062776,1.0000019999999998,0.878188,0.18993900000000002,0.187858,0.005239,0.01335,0.9995019999999998,0.03354399999999999,0.000576,0.206552,bn_12,8.0
279,0.035981000000000006,0.999998,0.9240149999999999,0.12764099999999998,0.12873199999999999,0.002034,0.007869,0.999873,0.018867999999999996,0.000415,0.152061,bn_12,9.0
280,0.022923,0.999999,0.949922,0.086551,0.08874,0.001028,0.005078,0.999999,0.011139999999999999,0.0,0.108297,bn_12,10.0
281,0.013019,1.0,0.969546,0.05783800000000001,0.05558,0.000927,0.002809,1.0,0.006705,0.0,0.072187,bn_12,11.0
282,0.007852,0.9999989999999999,0.982083,0.0358,0.036559,0.0005,0.0017400000000000002,0.9999989999999999,0.0044080000000000005,0.0,0.051231000000000006,bn_12,12.0
283,0.005535999999999999,1.000001,0.989014,0.022833999999999997,0.023036,0.000137,0.0007459999999999999,1.000001,0.0027549999999999996,0.0,0.034326,bn_12,13.0
284,0.003712,0.999999,0.993154,0.014556,0.013928,0.0,0.000492,0.999999,0.000833,0.0,0.019545,bn_12,14.0
285,0.002293,1.0,0.995962,0.007365,0.007018000000000001,0.0,0.0,1.0,0.0005,0.0,0.00736,bn_12,15.0
286,0.0009170000000000001,1.0,0.997617,0.003677,0.004117,0.0,0.0,1.0,7.7e-05,0.0,0.0047550000000000005,bn_12,16.0
287,0.0,0.9999990000000001,0.999792,0.002352,0.0015450000000000001,0.0,0.0,0.9999990000000001,0.0,0.0,0.003237,bn_12,17.0
288,0.0,1.0000010000000001,1.0000010000000001,0.000775,0.0007559999999999999,0.0,0.0,1.0000010000000001,0.0,0.0,0.001181,bn_12,18.0
289,0.0,1.0,1.0,0.000201,9e-06,0.0,0.0,1.0,0.0,0.0,0.000419,bn_12,19.0
290,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_12,20.0
291,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_12,21.0
292,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_12,22.0
293,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_12,23.0
294,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_12,24.0
295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_12,25.0
296,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_12,26.0
297,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_12,27.0
298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_12,28.0
299,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_12,29.0
300,0.5009459999999999,0.68001,0.5725899999999999,0.4816720000000001,0.480412,0.4867580000000006,0.5052660000000003,0.6850989999999995,0.49902200000000035,0.4317280000000002,0.5765189999999989,bn_4,0.0
301,0.49871000000000015,0.8838470000000005,0.5846310000000005,0.44591800000000004,0.43219500000000005,0.3902270000000001,0.45610600000000007,0.8905780000000006,0.48239999999999994,0.2709809999999999,0.6056130000000004,bn_4,1.0
302,0.473727,0.9558309999999997,0.5684599999999995,0.44427899999999987,0.420219,0.261735,0.364113,0.959115,0.4285579999999999,0.13319999999999996,0.5754769999999995,bn_4,2.0
303,0.4224199999999999,0.9873329999999998,0.5616220000000004,0.440404,0.4295509999999999,0.15106799999999998,0.25520000000000004,0.9864979999999999,0.3455359999999998,0.06301600000000002,0.5373870000000003,bn_4,3.0
304,0.34270600000000007,0.996048,0.6005340000000003,0.42171000000000003,0.42538499999999996,0.07873799999999999,0.15602100000000002,0.9948770000000001,0.24949000000000005,0.028937,0.513519,bn_4,4.0
305,0.256699,0.9982329999999999,0.6638750000000001,0.38660300000000003,0.383423,0.035351999999999995,0.08501700000000001,0.997389,0.165357,0.011463000000000001,0.487985,bn_4,5.0
306,0.181099,0.9994200000000001,0.7376689999999998,0.334,0.325468,0.017279000000000003,0.04055299999999999,0.9981970000000001,0.09878799999999999,0.005428,0.44559600000000005,bn_4,6.0
